near_term,long_term,end_hora,use_body,body_pct,sl_atr_mult,tp_rr,trades,wr,pf,pnl,max_dd,max_dd_pct,growth_pct,calmar,score
2,50,12:00,True,60,1.5,2.0,956,23.85,0.7334,-50046.34,50656.72,101.3134,-100.09,-0.988,-0.023315
3,75,12:00,False,0,2.0,2.0,616,25.49,0.7231,-50099.33,51320.14,102.6403,-100.2,-0.9762,-0.023574
3,20,12:30,False,0,2.0,1.5,636,29.09,0.6901,-50304.74,50509.55,101.0191,-100.61,-0.9959,-0.023743
3,20,12:30,False,0,1.0,2.5,1236,20.47,0.7578,-50079.91,50079.91,100.1598,-100.16,-1.0,-0.023906
3,75,12:30,True,60,1.0,1.5,1143,29.57,0.6837,-50037.15,51101.36,102.2027,-100.07,-0.9792,-0.024372
3,75,12:30,True,60,2.0,2.5,798,21.18,0.7598,-50078.87,51805.89,103.6118,-100.16,-0.9667,-0.024546
2,50,12:30,False,0,1.5,2.0,845,24.26,0.7224,-50029.36,50029.36,100.0587,-100.06,-1.0,-0.024582
5,75,12:30,True,60,1.5,1.5,803,28.89,0.6852,-50080.98,50367.69,100.7354,-100.16,-0.9943,-0.024658
3,20,12:30,True,70,1.0,2.5,1347,20.56,0.7551,-50101.4,50101.4,100.2028,-100.2,-1.0,-0.024717
3,50,12:30,True,60,2.0,2.0,625,24.32,0.7238,-50081.35,50408.05,100.8161,-100.16,-0.9935,-0.024922
2,50,12:00,True,70,2.0,2.0,723,24.62,0.7274,-50103.85,51615.43,103.2309,-100.21,-0.9707,-0.025305
3,35,12:30,True,70,1.5,2.5,1067,20.81,0.7648,-50337.12,51876.65,103.7533,-100.67,-0.9703,-0.02534
2,75,11:30,True,60,2.0,1.5,611,29.95,0.6838,-50008.84,52271.05,104.5421,-100.02,-0.9567,-0.025391
5,35,12:30,False,0,1.0,2.0,1062,24.95,0.7158,-50121.9,50131.01,100.262,-100.24,-0.9998,-0.025486
5,75,12:30,False,0,2.0,2.5,708,21.33,0.7581,-50204.08,51888.1,103.7762,-100.41,-0.9675,-0.025493
5,20,12:30,True,60,1.0,2.5,1221,19.98,0.7555,-50006.6,50006.6,100.0132,-100.01,-1.0,-0.025664
5,75,12:30,False,0,1.0,1.5,1006,29.72,0.6736,-50036.64,50214.98,100.43,-100.07,-0.9964,-0.025672
2,50,12:00,False,0,1.0,1.5,953,29.8,0.6795,-50215.41,50923.92,101.8478,-100.43,-0.9861,-0.025689
3,50,12:30,True,60,1.5,2.5,1001,20.38,0.7532,-50078.7,50078.7,100.1574,-100.16,-1.0,-0.025791
2,75,12:00,False,0,2.0,1.5,577,30.16,0.6842,-50240.04,52317.95,104.6359,-100.48,-0.9603,-0.025907
5,50,12:30,True,60,2.0,2.0,628,24.2,0.7225,-50200.45,50200.45,100.4009,-100.4,-1.0,-0.025926
2,50,12:30,True,60,1.5,1.5,820,28.78,0.6863,-50174.75,50854.59,101.7092,-100.35,-0.9866,-0.026037
3,35,12:00,False,0,1.0,2.0,1011,24.73,0.7158,-50020.08,50344.87,100.6897,-100.04,-0.9935,-0.026079
5,75,12:30,True,70,2.0,2.5,844,21.68,0.7658,-50170.43,54176.51,108.353,-100.34,-0.9261,-0.026119
2,50,12:30,True,70,2.0,2.5,800,21.25,0.7538,-50196.68,51452.72,102.9054,-100.39,-0.9756,-0.026302
3,75,12:30,False,0,1.5,1.5,783,29.37,0.6816,-50252.45,51006.9,102.0138,-100.5,-0.9852,-0.026599
2,20,12:00,True,70,2.0,1.5,569,29.7,0.6812,-50247.22,51539.93,103.0799,-100.49,-0.9749,-0.0268
2,75,12:00,False,0,1.5,2.5,948,21.2,0.7564,-50030.31,52544.64,105.0893,-100.06,-0.9521,-0.026895
2,50,12:30,False,0,1.5,2.5,872,20.99,0.7474,-50230.75,50230.75,100.4615,-100.46,-1.0,-0.027051
3,50,12:30,False,0,1.5,2.5,883,20.95,0.7471,-50219.45,50219.45,100.4389,-100.44,-1.0,-0.0272
3,75,12:00,True,60,1.5,2.5,970,20.82,0.7514,-50119.84,51128.67,102.2573,-100.24,-0.9803,-0.027406
2,75,12:30,False,0,1.5,1.5,780,29.36,0.6777,-50119.16,51049.16,102.0983,-100.24,-0.9818,-0.027418
2,35,12:00,True,70,1.5,1.5,847,28.45,0.6819,-50022.89,50762.06,101.5241,-100.05,-0.9854,-0.027602
2,35,12:00,False,0,1.0,2.0,1008,24.6,0.7172,-50187.89,50747.91,101.4958,-100.38,-0.989,-0.027622
2,20,12:00,True,70,1.5,2.5,1002,20.76,0.7539,-50427.65,50956.42,101.9128,-100.86,-0.9896,-0.027911
3,50,12:30,True,70,1.5,2.0,964,23.65,0.7224,-50243.21,50243.21,100.4864,-100.49,-1.0,-0.027912
2,50,12:00,True,70,2.0,1.5,653,29.1,0.6848,-50264.94,52076.04,104.1521,-100.53,-0.9652,-0.028524
3,50,12:30,True,70,2.0,2.0,680,24.12,0.7159,-50134.6,50461.3,100.9226,-100.27,-0.9935,-0.028663
2,35,12:00,True,70,2.0,2.5,764,21.86,0.755,-50182.79,53842.08,107.6842,-100.37,-0.932,-0.02877
3,75,12:30,False,0,2.0,2.5,665,21.05,0.7439,-50088.16,50974.37,101.9487,-100.18,-0.9826,-0.028853
5,35,12:30,True,70,2.0,1.5,582,28.69,0.6814,-50374.17,50863.76,101.7275,-100.75,-0.9904,-0.029009
3,20,12:30,True,60,1.0,2.0,1027,23.95,0.7177,-50201.8,50553.61,101.1072,-100.4,-0.993,-0.029073
2,35,12:00,True,70,2.0,1.5,612,28.92,0.6809,-50113.77,51924.86,103.8497,-100.23,-0.9651,-0.029328
2,35,12:30,True,60,2.0,2.5,761,20.89,0.7614,-50078.58,54170.79,108.3416,-100.16,-0.9245,-0.029581
2,50,12:30,False,0,1.0,1.5,972,29.73,0.668,-50104.51,51053.0,102.106,-100.21,-0.9814,-0.029623
2,35,12:30,True,60,2.0,1.5,572,28.67,0.675,-50070.76,50793.83,101.5877,-100.14,-0.9858,-0.029672
3,75,12:30,False,0,1.0,1.5,967,29.37,0.6679,-50036.98,50708.95,101.4179,-100.07,-0.9867,-0.029739
5,50,12:30,True,60,2.0,1.5,576,28.47,0.6773,-50289.85,50392.77,100.7855,-100.58,-0.998,-0.029775
3,50,12:30,True,70,1.5,2.5,1005,20.4,0.7507,-50213.56,51346.81,102.6936,-100.43,-0.9779,-0.029823
2,20,12:30,True,60,1.0,2.5,1230,19.59,0.7468,-50004.86,50004.86,100.0097,-100.01,-1.0,-0.029861
5,75,12:00,False,0,2.0,1.5,532,29.32,0.6725,-50238.76,51038.97,102.0779,-100.48,-0.9843,-0.029932
2,35,12:30,True,60,1.0,1.5,1042,28.69,0.6752,-50009.15,51254.75,102.5095,-100.02,-0.9757,-0.030166
5,75,12:00,False,0,1.5,2.5,848,21.58,0.7523,-50166.59,54059.19,108.1184,-100.33,-0.928,-0.030893
5,75,11:30,False,0,1.0,2.5,1143,20.47,0.739,-50002.46,50487.47,100.9749,-100.0,-0.9904,-0.030912
2,20,12:30,True,70,2.0,1.5,583,28.82,0.6686,-50168.88,50373.57,100.7471,-100.34,-0.9959,-0.031133
3,75,12:00,True,60,1.5,1.5,804,28.61,0.6729,-50088.44,51017.21,102.0344,-100.18,-0.9818,-0.031147
2,20,12:30,True,70,2.0,2.0,603,24.05,0.7049,-50007.66,50049.46,100.0989,-100.02,-0.9992,-0.031288
2,75,12:00,False,0,1.5,2.0,756,24.21,0.7101,-50049.11,51119.73,102.2395,-100.1,-0.9791,-0.031328
2,35,12:00,True,60,1.0,2.0,1117,23.63,0.7135,-50124.25,50750.0,101.5,-100.25,-0.9877,-0.03148
3,20,12:30,True,60,1.0,2.5,1161,19.55,0.7439,-50079.13,50079.13,100.1583,-100.16,-1.0,-0.031542
2,75,12:00,True,60,2.0,2.5,765,21.31,0.7538,-50066.98,54483.29,108.9666,-100.13,-0.9189,-0.031566
3,50,12:30,True,60,2.0,1.5,570,28.42,0.6719,-50162.22,50651.81,101.3036,-100.32,-0.9903,-0.031691
5,50,12:30,False,0,1.0,2.0,993,24.57,0.6978,-50004.49,50004.49,100.009,-100.01,-1.0,-0.0321
2,35,12:30,True,60,2.0,2.0,603,24.21,0.7136,-50529.68,51089.88,102.1798,-101.06,-0.989,-0.032427
3,35,12:30,False,0,1.0,2.0,998,24.55,0.7013,-50179.44,50541.76,101.0835,-100.36,-0.9928,-0.032872
3,75,12:00,True,60,2.0,2.0,603,24.38,0.7078,-50094.18,51659.99,103.32,-100.19,-0.9697,-0.032937
3,50,12:00,False,0,1.0,2.0,941,24.44,0.6968,-50008.04,50190.12,100.3802,-100.02,-0.9964,-0.033216
5,50,12:00,False,0,1.0,2.0,955,24.71,0.6939,-50030.86,50030.86,100.0617,-100.06,-1.0,-0.033217
2,20,12:00,True,70,2.0,2.0,572,24.48,0.7037,-50147.33,51140.53,102.2811,-100.29,-0.9806,-0.033303
5,75,12:00,False,0,1.5,2.0,762,24.15,0.7053,-50257.59,50702.39,101.4048,-100.52,-0.9912,-0.033404
2,75,12:30,False,0,2.0,2.5,633,21.17,0.7303,-50056.08,51333.41,102.6668,-100.11,-0.9751,-0.033844
2,35,12:30,False,0,2.0,1.5,552,28.8,0.6638,-50378.98,50425.63,100.8513,-100.76,-0.9991,-0.034019
2,50,12:30,True,60,1.0,1.5,1032,28.59,0.665,-50041.55,51167.76,102.3355,-100.08,-0.978,-0.034033
3,35,12:30,True,60,1.5,2.0,751,23.3,0.7031,-50029.83,50029.83,100.0597,-100.06,-1.0,-0.034213
5,35,12:00,False,0,1.0,2.5,1039,20.5,0.7319,-50279.18,50279.18,100.5584,-100.56,-1.0,-0.034303
2,50,12:30,True,70,1.5,1.5,848,27.95,0.6683,-50112.99,50792.84,101.5857,-100.23,-0.9866,-0.0344
3,75,12:00,False,0,1.5,2.5,799,21.28,0.7389,-50151.84,53062.75,106.1255,-100.3,-0.9451,-0.034441
2,50,12:30,True,60,2.0,2.0,589,24.11,0.7075,-50486.11,51046.31,102.0926,-100.97,-0.989,-0.034585
2,50,12:30,False,0,2.0,1.5,538,28.81,0.6611,-50125.94,50882.66,101.7653,-100.25,-0.9851,-0.034588
2,35,12:30,False,0,1.0,2.0,978,24.44,0.6957,-50073.12,50670.67,101.3413,-100.15,-0.9882,-0.034903
5,20,12:30,False,0,2.0,2.0,597,23.95,0.6971,-50107.38,50107.38,100.2148,-100.21,-1.0,-0.034917
3,75,12:00,False,0,2.0,1.5,511,29.16,0.6604,-50035.46,51879.89,103.7598,-100.07,-0.9644,-0.035337
2,20,12:30,True,60,1.0,2.0,957,23.3,0.7018,-50023.58,50431.45,100.8629,-100.05,-0.9919,-0.035452
2,75,11:30,True,70,2.0,1.5,582,29.38,0.6603,-50040.5,52302.71,104.6054,-100.08,-0.9567,-0.035575
5,75,12:00,True,70,2.0,2.0,658,24.62,0.7046,-50124.89,52715.42,105.4308,-100.25,-0.9509,-0.03558
3,35,12:30,True,70,2.0,1.5,553,28.21,0.6664,-50373.11,50862.7,101.7254,-100.75,-0.9904,-0.035707
5,35,12:30,False,0,2.0,1.5,548,28.47,0.6548,-50051.97,50051.97,100.1039,-100.1,-1.0,-0.035768
2,35,12:30,True,70,1.5,1.5,808,27.85,0.6648,-50189.47,50720.37,101.4407,-100.38,-0.9895,-0.036172
2,50,12:00,False,0,1.0,2.0,923,24.05,0.6937,-50075.48,50492.79,100.9856,-100.15,-0.9917,-0.0364
5,50,12:30,True,70,2.0,1.5,541,27.91,0.661,-50097.91,50587.5,101.175,-100.2,-0.9903,-0.036582
2,50,12:30,True,60,1.5,2.5,871,19.75,0.727,-50048.56,50048.56,100.0971,-100.1,-1.0,-0.036643
5,75,12:30,True,70,1.5,1.5,812,28.33,0.6592,-50077.44,51018.28,102.0366,-100.15,-0.9816,-0.036734
5,20,12:30,True,70,1.0,2.5,1135,19.82,0.7261,-50052.16,50052.16,100.1043,-100.1,-1.0,-0.036746
2,20,12:30,True,70,1.0,2.0,1105,23.26,0.7005,-50130.97,50551.49,101.103,-100.26,-0.9917,-0.036817
5,50,12:30,False,0,2.0,1.5,541,28.1,0.6533,-50041.93,50041.93,100.0839,-100.08,-1.0,-0.037341
5,50,12:30,True,70,1.0,2.5,1145,19.91,0.7235,-50026.24,50183.12,100.3662,-100.05,-0.9969,-0.037529
2,35,12:30,True,60,1.5,2.5,830,19.64,0.7272,-50027.51,50431.68,100.8634,-100.06,-0.992,-0.037557
3,75,11:30,False,0,1.0,2.5,1070,20.09,0.7249,-50002.65,50789.01,101.578,-100.01,-0.9845,-0.037582
3,50,12:30,True,70,1.0,2.5,1119,19.93,0.7248,-50125.92,50282.8,100.5656,-100.25,-0.9969,-0.037737
3,35,12:30,False,0,2.0,1.5,542,28.41,0.6508,-50134.82,50134.82,100.2696,-100.27,-1.0,-0.037936
2,20,12:30,True,70,2.0,2.5,604,20.86,0.7199,-50157.09,50864.35,101.7287,-100.31,-0.9861,-0.037966
5,50,12:30,True,60,1.5,2.0,746,22.92,0.699,-50203.64,50203.64,100.4073,-100.41,-1.0,-0.038016
5,75,12:00,True,60,2.0,1.5,521,28.6,0.6626,-50403.26,51881.89,103.7638,-100.81,-0.9715,-0.038086
2,50,12:30,True,70,1.5,2.0,856,22.9,0.6943,-50046.48,50046.48,100.093,-100.09,-1.0,-0.038637
5,50,12:30,True,70,2.0,2.0,556,23.56,0.6896,-50009.17,50528.95,101.0579,-100.02,-0.9897,-0.039072
3,20,12:30,False,0,2.0,2.0,572,23.95,0.6838,-50113.75,50113.75,100.2275,-100.23,-1.0,-0.039624
3,50,12:30,False,0,1.0,2.0,936,24.15,0.683,-50109.4,50329.02,100.658,-100.22,-0.9956,-0.039704
5,75,12:30,False,0,1.5,2.5,790,20.63,0.7208,-50050.1,51845.11,103.6902,-100.1,-0.9654,-0.039766
3,50,12:30,True,70,2.0,1.5,525,27.81,0.6524,-50085.12,50574.71,101.1494,-100.17,-0.9903,-0.039806
3,35,12:00,False,0,1.0,2.5,971,20.08,0.7174,-50167.03,50167.03,100.3341,-100.33,-1.0,-0.039818
2,35,12:00,True,60,1.0,2.5,1096,19.62,0.7233,-50095.45,50735.38,101.4708,-100.19,-0.9874,-0.039954
5,75,12:30,False,0,1.5,2.0,730,23.42,0.6906,-50279.08,50279.08,100.5582,-100.56,-1.0,-0.039964
5,75,12:00,False,0,1.0,2.0,897,23.86,0.6804,-50005.27,50005.27,100.0105,-100.01,-1.0,-0.040333
5,50,12:30,True,60,1.0,2.0,969,23.01,0.687,-50071.28,50149.18,100.2984,-100.14,-0.9984,-0.041172
3,75,12:00,False,0,1.5,2.0,716,23.74,0.6887,-50286.09,51181.15,102.3623,-100.57,-0.9825,-0.041534
5,35,12:30,False,0,2.0,2.0,558,24.19,0.685,-50561.45,50561.45,101.1229,-101.12,-1.0,-0.041593
2,75,12:30,False,0,1.0,1.5,899,28.81,0.6464,-50365.41,51272.6,102.5452,-100.73,-0.9823,-0.041717
2,75,12:00,True,60,1.5,1.5,743,27.99,0.6511,-50201.24,51305.56,102.6111,-100.4,-0.9785,-0.041739
2,35,12:30,True,70,1.5,2.5,877,19.5,0.7162,-50020.65,50607.71,101.2154,-100.04,-0.9884,-0.042147
2,50,12:30,True,60,2.0,1.5,535,28.04,0.6524,-50463.77,51186.84,102.3737,-100.93,-0.9859,-0.042229
2,20,12:30,True,70,1.5,2.0,715,23.36,0.6827,-50184.53,50184.53,100.3691,-100.37,-1.0,-0.042284
2,20,12:30,True,70,1.5,2.5,821,19.85,0.7188,-50237.2,51195.43,102.3909,-100.47,-0.9813,-0.042422
3,75,12:00,True,60,1.5,2.0,774,22.87,0.687,-50098.93,50749.98,101.5,-100.2,-0.9872,-0.042955
5,35,12:30,False,0,1.0,2.5,954,19.92,0.7061,-50000.66,50000.66,100.0013,-100.0,-1.0,-0.043123
5,75,12:30,True,60,2.0,2.0,559,23.43,0.689,-50591.93,50819.66,101.6393,-101.18,-0.9955,-0.043158
2,35,12:00,False,0,1.0,2.5,943,20.04,0.7127,-50367.07,50458.62,100.9172,-100.73,-0.9982,-0.043167
2,35,12:30,True,70,1.5,2.0,791,22.5,0.6843,-50043.6,50043.6,100.0872,-100.09,-1.0,-0.043282
2,35,12:30,True,60,1.5,2.0,705,22.98,0.6862,-50352.22,50352.22,100.7044,-100.7,-1.0,-0.04337
5,50,12:00,False,0,1.0,2.5,955,20.21,0.7098,-50362.8,50434.4,100.8688,-100.73,-0.9986,-0.04364
2,50,12:30,False,0,1.0,2.0,903,23.92,0.6729,-50002.72,50457.56,100.9151,-100.01,-0.991,-0.043653
2,50,12:30,True,70,2.0,2.0,581,23.06,0.6856,-50238.51,50798.71,101.5974,-100.48,-0.989,-0.043655
3,50,12:30,False,0,2.0,1.5,530,28.11,0.6442,-50349.45,50872.69,101.7454,-100.7,-0.9897,-0.043688
2,75,12:30,False,0,1.5,2.0,718,23.4,0.6791,-50248.21,50317.14,100.6343,-100.5,-0.9986,-0.043983
2,75,12:00,True,60,1.5,2.5,831,19.74,0.7108,-50063.46,50909.45,101.8189,-100.13,-0.9834,-0.044155
2,35,12:30,True,70,2.0,2.5,593,20.24,0.7059,-50008.71,51234.37,102.4687,-100.02,-0.9761,-0.044733
3,50,12:30,True,60,1.5,2.0,700,22.57,0.6825,-50196.29,50196.29,100.3926,-100.39,-1.0,-0.044793
3,75,12:00,True,70,1.5,1.5,749,27.64,0.6416,-50092.57,51021.34,102.0427,-100.19,-0.9818,-0.045042
3,35,12:30,True,70,1.0,2.5,1090,19.45,0.7098,-50282.36,50282.36,100.5647,-100.56,-1.0,-0.045188
3,75,12:30,True,60,1.5,1.5,654,27.83,0.6381,-50104.67,50825.17,101.6503,-100.21,-0.9858,-0.045358
3,75,12:30,False,0,1.5,2.5,743,20.32,0.7042,-50262.51,50770.04,101.5401,-100.53,-0.99,-0.045398
5,35,12:30,True,60,1.0,2.0,868,23.16,0.6747,-50166.83,50166.83,100.3337,-100.33,-1.0,-0.045545
2,35,12:30,True,70,2.0,1.5,507,27.42,0.643,-50232.04,50955.12,101.9102,-100.46,-0.9858,-0.045772
5,50,12:30,False,0,1.0,2.5,944,20.02,0.6985,-50001.86,50276.54,100.5531,-100.0,-0.9945,-0.046035
2,35,12:30,True,70,2.0,2.0,523,23.14,0.6736,-50022.7,50582.9,101.1658,-100.05,-0.9889,-0.046118
3,75,12:00,True,60,2.0,1.5,485,28.04,0.6426,-50240.63,52105.95,104.2119,-100.48,-0.9642,-0.046373
2,75,12:30,True,60,2.0,2.5,566,19.96,0.7059,-50061.31,51574.68,103.1494,-100.12,-0.9707,-0.046492
2,50,12:30,False,0,2.0,2.0,510,24.12,0.6668,-50327.21,50327.21,100.6544,-100.65,-1.0,-0.046557
5,75,12:00,True,60,1.0,2.5,1067,19.49,0.7075,-50220.05,50876.88,101.7538,-100.44,-0.9871,-0.046742
5,75,12:30,False,0,1.0,2.0,900,23.44,0.6676,-50122.18,50122.18,100.2444,-100.24,-1.0,-0.046848
2,75,12:30,True,60,1.0,1.5,937,27.96,0.6325,-50045.8,50960.99,101.922,-100.09,-0.982,-0.046905
2,75,12:00,True,70,2.0,2.5,636,20.75,0.7067,-50230.11,52694.86,105.3897,-100.46,-0.9532,-0.046936
5,75,12:30,True,60,2.0,1.5,507,27.42,0.6386,-50302.61,50693.23,101.3865,-100.61,-0.9923,-0.047151
3,75,12:30,False,0,1.5,2.0,673,23.03,0.6691,-50156.41,50156.41,100.3128,-100.31,-1.0,-0.047814
5,50,12:30,False,0,2.0,2.0,520,23.65,0.6643,-50188.51,50188.51,100.377,-100.38,-1.0,-0.047838
3,75,12:00,False,0,1.0,2.0,853,23.45,0.6683,-50259.2,50441.28,100.8826,-100.52,-0.9964,-0.04794
2,50,12:30,True,70,1.5,2.5,856,19.04,0.707,-50317.84,50498.6,100.9972,-100.64,-0.9964,-0.047996
3,50,12:00,False,0,1.0,2.5,895,19.78,0.6962,-50091.91,50324.43,100.6489,-100.18,-0.9954,-0.0481
3,35,12:30,False,0,1.0,2.5,926,19.55,0.6968,-50103.92,50163.32,100.3266,-100.21,-0.9988,-0.048322
2,75,12:30,False,0,1.5,2.5,715,20.14,0.6925,-50158.21,50158.21,100.3164,-100.32,-1.0,-0.048324
2,35,12:30,True,70,1.0,2.0,1000,22.2,0.6745,-50034.88,50561.57,101.1231,-100.07,-0.9896,-0.048607
3,75,12:30,True,70,1.5,1.5,725,27.59,0.6303,-50105.21,50825.71,101.6514,-100.21,-0.9858,-0.048812
2,35,12:30,False,0,1.0,2.5,918,19.72,0.6931,-50013.44,50308.06,100.6161,-100.03,-0.9941,-0.048949
2,35,12:30,False,0,2.0,2.0,514,23.93,0.6644,-50542.33,50542.33,101.0847,-101.08,-1.0,-0.049473
3,75,12:00,True,70,2.0,1.5,510,27.65,0.6345,-50111.49,51976.8,103.9536,-100.22,-0.9641,-0.049479
3,75,12:30,True,60,2.0,2.0,520,23.08,0.6698,-50321.95,50936.36,101.8727,-100.64,-0.9879,-0.049831
2,75,12:00,False,0,1.0,2.0,827,23.1,0.6627,-50034.86,50452.17,100.9043,-100.07,-0.9917,-0.049861
2,50,12:30,True,60,1.5,2.0,665,22.41,0.6689,-50191.55,50191.55,100.3831,-100.38,-1.0,-0.05001
3,75,12:00,True,70,1.5,2.0,756,22.62,0.67,-50050.7,51188.36,102.3767,-100.1,-0.9778,-0.050267
2,50,12:00,True,60,1.0,2.5,1023,19.06,0.7027,-50270.63,51110.31,102.2206,-100.54,-0.9836,-0.050428
3,75,12:30,False,0,2.0,1.5,489,27.4,0.6248,-50003.37,50795.8,101.5916,-100.01,-0.9844,-0.050709
2,50,12:30,True,70,2.0,1.5,490,27.14,0.6316,-50268.64,50991.71,101.9834,-100.54,-0.9858,-0.050844
3,50,12:30,True,60,1.0,2.0,899,22.36,0.6681,-50186.06,50677.27,101.3545,-100.37,-0.9903,-0.05138
3,75,12:00,True,70,2.0,2.0,541,23.29,0.6625,-50027.03,51592.84,103.1857,-100.05,-0.9697,-0.051577
2,75,12:00,True,60,1.5,2.0,715,22.38,0.6663,-50045.17,50871.77,101.7435,-100.09,-0.9838,-0.051617
3,35,12:30,True,60,1.0,2.0,816,22.67,0.6597,-50083.68,50375.14,100.7503,-100.17,-0.9942,-0.052256
5,75,12:30,True,60,1.5,2.5,680,18.97,0.6884,-50013.46,50013.46,100.0269,-100.03,-1.0,-0.05226
3,75,12:30,True,70,2.0,2.5,594,19.87,0.6931,-50070.55,52147.04,104.2941,-100.14,-0.9602,-0.05245
2,50,12:00,False,0,1.0,2.5,868,19.47,0.6905,-50243.88,50711.63,101.4233,-100.49,-0.9908,-0.052541
5,35,12:30,True,70,1.0,2.5,1013,18.95,0.6914,-50219.53,50219.53,100.4391,-100.44,-1.0,-0.052687
3,50,12:30,False,0,1.0,2.5,894,19.69,0.6849,-50158.22,50593.82,101.1876,-100.32,-0.9914,-0.053191
2,20,12:30,True,70,1.0,2.5,957,18.81,0.6872,-50042.42,50052.33,100.1047,-100.08,-0.9998,-0.053366
3,75,12:30,False,0,1.0,2.0,842,23.04,0.6514,-50009.58,50229.2,100.4584,-100.02,-0.9956,-0.053379
2,75,12:00,True,60,2.0,2.0,484,23.55,0.6637,-50399.38,52198.67,104.3973,-100.8,-0.9655,-0.053427
5,75,12:30,True,70,1.5,2.0,740,22.16,0.6623,-50264.52,50264.52,100.529,-100.53,-1.0,-0.05357
3,35,12:30,False,0,2.0,2.0,504,23.41,0.6513,-50291.43,50291.43,100.5829,-100.58,-1.0,-0.053864
5,75,12:30,False,0,2.0,1.5,480,26.88,0.6135,-50002.22,50002.22,100.0044,-100.0,-1.0,-0.054655
5,35,12:30,True,60,1.0,2.5,833,18.97,0.6799,-50004.49,50004.49,100.009,-100.01,-1.0,-0.055174
3,75,12:30,True,60,2.0,1.5,479,26.93,0.6214,-50280.4,51057.69,102.1154,-100.56,-0.9848,-0.055243
5,75,12:30,True,60,1.5,2.0,654,21.87,0.6616,-50349.12,50349.12,100.6982,-100.7,-1.0,-0.055298
3,75,12:00,True,60,1.0,2.5,969,18.78,0.6851,-50006.06,50798.81,101.5976,-100.01,-0.9844,-0.055495
2,75,12:30,True,60,1.5,1.5,613,27.24,0.6173,-50223.65,51119.7,102.2394,-100.45,-0.9825,-0.055582
2,75,12:00,True,60,1.0,2.0,919,22.2,0.6577,-50021.4,51198.7,102.3974,-100.04,-0.977,-0.055716
3,50,12:30,False,0,2.0,2.0,488,23.16,0.6438,-50141.81,50141.81,100.2836,-100.28,-1.0,-0.05621
2,75,12:00,True,60,2.0,1.5,449,27.39,0.6198,-50260.25,52359.05,104.7181,-100.52,-0.9599,-0.056898
5,75,12:30,True,60,1.0,2.0,868,21.89,0.6538,-50136.6,50402.81,100.8056,-100.27,-0.9947,-0.057002
5,75,12:30,False,0,2.0,2.0,491,22.81,0.6477,-50313.34,50313.34,100.6267,-100.63,-1.0,-0.057064
3,35,12:30,False,0,2.0,2.5,503,19.68,0.6749,-50411.14,50411.14,100.8223,-100.82,-1.0,-0.057628
2,50,12:30,True,60,1.0,2.0,854,21.9,0.6528,-50083.56,50810.01,101.62,-100.17,-0.9857,-0.057857
2,50,12:30,False,0,1.0,2.5,861,19.28,0.6731,-50053.52,50639.24,101.2785,-100.11,-0.9884,-0.058115
5,75,12:00,True,70,2.0,1.5,451,27.05,0.617,-50229.96,52095.28,104.1906,-100.46,-0.9642,-0.058247
2,75,12:30,False,0,2.0,1.5,469,27.51,0.6119,-50457.18,51483.1,102.9662,-100.91,-0.9801,-0.058584
2,75,12:00,True,70,1.5,1.5,665,26.62,0.6074,-50006.18,51110.5,102.221,-100.01,-0.9784,-0.059807
5,75,12:30,True,70,2.0,2.0,470,22.34,0.6398,-50061.07,50675.48,101.351,-100.12,-0.9879,-0.060715
2,75,12:30,False,0,1.0,2.0,812,22.78,0.6379,-50208.43,50663.27,101.3265,-100.42,-0.991,-0.060766
5,75,12:00,False,0,1.0,2.5,821,19.0,0.6644,-50035.28,50106.88,100.2138,-100.07,-0.9986,-0.060841
3,35,12:30,True,60,1.0,2.5,799,18.52,0.6687,-50138.0,50138.0,100.276,-100.28,-1.0,-0.061348
2,75,12:30,False,0,2.0,2.0,460,23.26,0.6324,-50395.75,50544.32,101.0886,-100.79,-0.9971,-0.061958
2,35,12:30,True,60,1.0,2.0,758,22.03,0.6386,-50135.4,50662.09,101.3242,-100.27,-0.9896,-0.062408
3,75,12:30,True,70,1.5,2.0,663,21.72,0.6353,-50018.93,50018.93,100.0379,-100.04,-1.0,-0.062613
2,75,12:30,True,70,1.5,1.5,647,26.58,0.5994,-50094.56,50990.61,101.9812,-100.19,-0.9824,-0.062927
5,75,12:30,True,70,1.5,2.5,724,18.78,0.6711,-50096.22,51987.51,103.975,-100.19,-0.9636,-0.063208
2,75,12:00,True,70,1.5,2.0,678,21.68,0.6379,-50146.4,50973.0,101.946,-100.29,-0.9838,-0.064367
3,75,12:30,True,60,1.5,2.5,621,18.68,0.661,-50268.54,50268.54,100.5371,-100.54,-1.0,-0.064474
3,75,12:00,False,0,1.0,2.5,800,18.62,0.6622,-50333.59,50566.11,101.1322,-100.67,-0.9954,-0.065158
3,75,12:30,True,60,1.0,2.0,808,21.29,0.6343,-50025.3,50704.81,101.4096,-100.05,-0.9866,-0.065658
5,50,12:30,True,60,1.0,2.5,779,18.36,0.6574,-50176.49,50176.49,100.353,-100.35,-1.0,-0.066065
3,75,12:30,True,70,2.0,1.5,440,25.91,0.5941,-50059.16,50836.45,101.6729,-100.12,-0.9847,-0.066308
3,75,12:30,False,0,2.0,2.0,465,22.58,0.6288,-50628.48,50628.48,101.257,-101.26,-1.0,-0.066592
